,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN
470,104.0,0.469,0.962,0.158,19.0,52.0,94.0,0.446,0.524,0.474,23.0,35.0,1,98.8,102.1,0.406,0.774,0
471,87.0,0.422,0.7,0.211,23.0,40.0,99.0,0.4679999999999999,0.75,0.25,34.0,55.0,0,101.3,103.3,0.406,0.6970000000000001,0
472,99.0,0.409,0.882,0.4,24.0,47.0,120.0,0.391,0.8370000000000001,0.444,27.0,55.0,0,101.4,106.3,0.406,0.875,0
473,112.0,0.5429999999999999,0.467,0.455,22.0,41.0,104.0,0.4629999999999999,0.7140000000000001,0.484,22.0,39.0,1,99.7,99.0,0.406,0.303,0
474,103.0,0.469,0.87,0.389,27.0,46.0,112.0,0.5,0.75,0.375,30.0,42.0,0,99.5,92.9,0.406,0.774,0
475,118.0,0.477,0.857,0.435,17.0,45.0,110.0,0.522,0.727,0.5,27.0,38.0,1,97.2,98.0,0.406,0.515,0
476,123.0,0.545,0.75,0.5,35.0,60.0,84.0,0.369,0.7140000000000001,0.48,21.0,27.0,1,99.9,101.9,0.406,0.581,0
477,112.0,0.523,0.75,0.381,25.0,41.0,97.0,0.4629999999999999,0.75,0.32,22.0,35.0,1,97.0,101.7,0.406,0.581,1
478,104.0,0.481,0.88,0.375,23.0,39.0,98.0,0.4529999999999999,0.917,0.409,22.0,41.0,1,97.3,104.7,0.406,0.667,0
479,94.0,0.425,0.688,0.29,20.0,49.0,97.0,0.477,0.688,0.25,24.0,37.0,0,96.9,102.0,0.406,0.242,1
480,98.0,0.4629999999999999,0.625,0.529,20.0,41.0,94.0,0.4629999999999999,0.688,0.389,18.0,41.0,1,96.7,97.2,0.406,0.4379999999999999,0
481,120.0,0.537,0.71,0.526,31.0,50.0,112.0,0.489,0.867,0.524,31.0,29.0,1,95.3,100.0,0.406,0.6970000000000001,0
482,100.0,0.526,0.813,0.467,26.0,32.0,102.0,0.4320000000000001,0.8,0.4,28.0,44.0,0,95.6,92.0,0.406,0.273,0
483,87.0,0.446,0.733,0.357,19.0,33.0,102.0,0.544,0.643,0.636,26.0,39.0,0,98.4,91.5,0.406,0.5760000000000001,0
484,101.0,0.429,0.944,0.316,22.0,35.0,104.0,0.419,0.794,0.25,23.0,52.0,0,98.0,103.3,0.406,0.6970000000000001,0
485,90.0,0.365,0.667,0.3329999999999999,20.0,42.0,87.0,0.4320000000000001,0.941,0.318,18.0,44.0,1,100.4,91.9,0.406,0.515,0
486,111.0,0.489,0.857,0.3329999999999999,30.0,39.0,108.0,0.473,0.778,0.067,23.0,47.0,1,98.5,108.1,0.406,0.207,1
487,109.0,0.471,0.852,0.353,23.0,48.0,83.0,0.415,0.9,0.375,21.0,32.0,1,102.2,100.7,0.406,0.5,0
488,92.0,0.494,0.7859999999999999,0.3329999999999999,31.0,47.0,101.0,0.4379999999999999,0.9,0.483,27.0,33.0,0,99.6,90.8,0.406,0.5760000000000001,1
489,93.0,0.425,0.75,0.385,22.0,33.0,97.0,0.473,0.7829999999999999,0.429,24.0,48.0,0,98.6,103.2,0.406,0.242,0
490,99.0,0.416,0.813,0.154,20.0,65.0,92.0,0.413,0.8,0.24,14.0,40.0,1,97.9,102.2,0.406,0.667,0
491,98.0,0.4429999999999999,0.9,0.455,23.0,35.0,120.0,0.484,0.909,0.455,33.0,54.0,0,95.9,105.2,0.406,0.4,0
492,103.0,0.526,0.8420000000000001,0.238,25.0,33.0,105.0,0.513,0.905,0.462,32.0,37.0,0,96.2,97.4,0.406,0.774,0
493,89.0,0.402,0.762,0.368,11.0,44.0,115.0,0.505,0.733,0.5,20.0,45.0,0,95.1,104.5,0.406,0.207,1
494,93.0,0.43,0.5429999999999999,0.316,21.0,42.0,97.0,0.514,0.81,0.5329999999999999,22.0,37.0,0,95.7,100.2,0.406,0.303,1
495,111.0,0.541,0.84,0.4,23.0,44.0,87.0,0.373,0.8079999999999999,0.435,20.0,39.0,1,93.3,92.8,0.406,0.774,1
496,92.0,0.4429999999999999,0.609,0.444,23.0,39.0,110.0,0.525,0.905,0.368,33.0,47.0,0,93.2,97.3,0.406,0.4379999999999999,0
497,100.0,0.424,0.556,0.364,25.0,47.0,120.0,0.542,0.938,0.652,27.0,47.0,0,91.4,100.4,0.406,0.258,1
498,83.0,0.3720000000000001,0.875,0.4,19.0,51.0,75.0,0.363,0.684,0.211,17.0,41.0,1,94.5,94.3,0.406,0.344,0
499,105.0,0.472,0.813,0.471,21.0,51.0,83.0,0.402,0.857,0.278,18.0,39.0,1,97.1,87.5,0.406,0.3939999999999999,0
500,82.0,0.337,0.615,0.222,17.0,50.0,85.0,0.41,0.941,0.083,20.0,53.0,0,100.2,86.3,0.406,0.6,1
501,102.0,0.44,0.7190000000000001,0.455,21.0,54.0,78.0,0.341,0.708,0.136,15.0,45.0,1,103.0,98.9,0.406,0.452,0
502,104.0,0.478,0.7,0.211,23.0,51.0,106.0,0.4639999999999999,0.8640000000000001,0.45,19.0,40.0,0,104.3,98.5,0.406,0.452,1
503,104.0,0.4579999999999999,0.792,0.391,22.0,38.0,97.0,0.429,0.741,0.423,14.0,46.0,1,103.2,95.4,0.406,0.303,1
504,104.0,0.507,0.684,0.4,16.0,45.0,103.0,0.4270000000000001,0.778,0.462,18.0,31.0,1,103.8,92.6,0.406,0.4379999999999999,0
505,110.0,0.527,0.815,0.417,24.0,44.0,87.0,0.348,0.857,0.304,18.0,43.0,1,105.2,103.0,0.406,0.6759999999999999,0
506,91.0,0.474,0.75,0.368,24.0,39.0,93.0,0.405,0.882,0.455,23.0,41.0,0,105.1,101.9,0.406,0.515,0
507,102.0,0.4529999999999999,0.81,0.389,17.0,44.0,96.0,0.4629999999999999,0.789,0.2,29.0,42.0,1,104.0,94.5,0.406,0.452,1
508,106.0,0.506,0.722,0.542,24.0,35.0,97.0,0.413,0.727,0.379,22.0,47.0,1,103.4,98.6,0.406,0.5,1
509,101.0,0.435,0.667,0.375,28.0,39.0,109.0,0.519,0.636,0.52,22.0,41.0,0,103.0,102.2,0.406,0.581,1
510,116.0,0.55,0.826,0.429,28.0,36.0,119.0,0.524,0.952,0.423,24.0,33.0,0,101.3,100.9,0.406,0.6759999999999999,0
511,114.0,0.439,0.857,0.455,21.0,55.0,106.0,0.433,0.923,0.552,25.0,36.0,1,100.7,88.1,0.406,0.207,0
512,119.0,0.469,0.84,0.3329999999999999,23.0,47.0,101.0,0.456,0.765,0.25,24.0,43.0,1,99.7,102.1,0.406,0.667,1
513,93.0,0.407,0.846,0.3329999999999999,26.0,38.0,90.0,0.4270000000000001,0.737,0.375,21.0,53.0,1,101.5,88.3,0.406,0.207,1
514,109.0,0.471,0.789,0.429,30.0,34.0,120.0,0.477,0.865,0.235,23.0,53.0,0,99.3,98.8,0.406,0.6759999999999999,0
515,101.0,0.519,0.5710000000000001,0.55,33.0,30.0,93.0,0.41,0.85,0.381,25.0,43.0,1,98.2,95.3,0.406,0.515,1
516,90.0,0.5,0.625,0.36,24.0,39.0,91.0,0.424,0.7390000000000001,0.154,18.0,41.0,0,98.7,97.5,0.406,0.4379999999999999,0
517,91.0,0.4629999999999999,0.875,0.435,18.0,45.0,94.0,0.422,0.762,0.5,25.0,43.0,0,98.7,92.7,0.406,0.452,0
518,107.0,0.493,0.88,0.379,24.0,45.0,100.0,0.514,0.667,0.5,23.0,26.0,1,96.6,94.4,0.406,0.273,0
519,95.0,0.4270000000000001,0.7140000000000001,0.3329999999999999,16.0,54.0,105.0,0.436,0.737,0.474,26.0,43.0,0,95.3,95.7,0.406,0.25,1
520,91.0,0.419,0.846,0.368,23.0,32.0,99.0,0.521,0.741,0.2,23.0,43.0,0,95.3,85.1,0.406,0.3329999999999999,1
521,112.0,0.5,0.763,0.5379999999999999,21.0,37.0,100.0,0.417,0.7809999999999999,0.25,18.0,41.0,1,93.9,88.0,0.406,0.355,0
522,109.0,0.524,0.684,0.435,27.0,38.0,117.0,0.515,0.655,0.478,27.0,43.0,0,92.1,96.4,0.406,0.636,0
523,111.0,0.4,0.867,0.3329999999999999,23.0,52.0,106.0,0.4589999999999999,0.65,0.182,16.0,48.0,1,91.7,107.5,0.406,0.735,1
524,87.0,0.414,0.917,0.368,19.0,42.0,88.0,0.395,0.7140000000000001,0.25,25.0,43.0,0,94.0,92.4,0.406,0.667,0
525,97.0,0.481,0.69,0.273,27.0,47.0,90.0,0.494,0.526,0.286,19.0,34.0,1,96.1,95.7,0.406,0.6970000000000001,0
526,101.0,0.474,0.708,0.588,23.0,45.0,95.0,0.4629999999999999,0.632,0.45,18.0,37.0,1,96.9,96.6,0.406,0.875,0
527,102.0,0.4479999999999999,0.762,0.348,23.0,49.0,91.0,0.5,0.6,0.412,27.0,36.0,1,97.3,98.0,0.406,0.452,0
528,79.0,0.382,0.583,0.235,20.0,48.0,107.0,0.494,0.581,0.55,29.0,48.0,0,100.2,94.2,0.406,0.3939999999999999,0
529,92.0,0.455,0.667,0.375,20.0,47.0,78.0,0.4,0.72,0.19,15.0,31.0,1,100.9,95.1,0.406,0.563,1
530,99.0,0.4679999999999999,0.742,0.267,22.0,36.0,91.0,0.415,0.682,0.3329999999999999,16.0,47.0,1,100.1,90.0,0.406,0.677,1
531,86.0,0.39,0.708,0.238,17.0,48.0,105.0,0.457,0.605,0.348,22.0,43.0,0,102.9,99.2,0.406,0.303,0
532,95.0,0.451,0.618,0.556,21.0,42.0,91.0,0.3879999999999999,0.71,0.176,23.0,47.0,1,105.2,99.8,0.406,0.207,0
533,107.0,0.494,0.7390000000000001,0.286,25.0,47.0,96.0,0.4479999999999999,0.6970000000000001,0.4639999999999999,21.0,32.0,1,108.3,101.8,0.406,0.207,1
534,110.0,0.511,0.667,0.435,33.0,41.0,86.0,0.337,0.76,0.423,18.0,48.0,1,108.5,96.1,0.29,0.618,1
535,134.0,0.532,0.6859999999999999,0.435,31.0,49.0,111.0,0.444,0.857,0.52,20.0,37.0,1,107.0,106.7,0.29,0.625,0
536,103.0,0.416,0.722,0.273,27.0,43.0,104.0,0.451,0.8,0.3329999999999999,23.0,52.0,0,104.0,101.5,0.29,0.452,0
537,95.0,0.387,0.8420000000000001,0.28,23.0,50.0,87.0,0.429,0.593,0.263,17.0,47.0,1,104.2,102.1,0.29,0.8059999999999999,1
538,87.0,0.41,0.889,0.143,19.0,40.0,108.0,0.5,0.8640000000000001,0.4379999999999999,16.0,47.0,0,104.0,99.3,0.29,0.618,1
539,99.0,0.449,0.917,0.3329999999999999,22.0,43.0,92.0,0.411,0.65,0.2,25.0,43.0,1,106.0,97.3,0.29,0.688,1
540,110.0,0.565,0.632,0.5,28.0,44.0,91.0,0.47,0.636,0.286,19.0,41.0,1,106.9,100.3,0.29,0.484,0
541,115.0,0.455,0.848,0.3329999999999999,24.0,52.0,114.0,0.423,0.882,0.423,25.0,42.0,1,107.8,102.9,0.29,0.563,0
542,114.0,0.474,0.684,0.4579999999999999,26.0,44.0,104.0,0.416,0.867,0.25,24.0,46.0,1,105.4,94.1,0.29,0.3329999999999999,1
543,138.0,0.614,0.813,0.588,33.0,40.0,100.0,0.469,0.6920000000000001,0.462,26.0,34.0,1,101.1,103.1,0.29,0.485,1
544,131.0,0.505,0.7709999999999999,0.462,35.0,45.0,112.0,0.511,0.611,0.467,25.0,42.0,1,101.6,105.0,0.29,0.606,0
545,111.0,0.494,0.8420000000000001,0.344,29.0,42.0,96.0,0.452,0.778,0.316,16.0,45.0,1,102.3,103.0,0.29,0.633,0
546,101.0,0.43,0.84,0.364,24.0,51.0,73.0,0.351,0.7,0.25,16.0,39.0,1,105.6,104.2,0.29,0.688,0
547,108.0,0.442,0.8,0.32,25.0,45.0,97.0,0.422,0.778,0.316,16.0,51.0,1,105.9,102.3,0.29,0.636,0
548,106.0,0.512,0.684,0.375,24.0,31.0,112.0,0.519,0.889,0.421,28.0,41.0,0,107.6,105.8,0.29,0.688,0
549,129.0,0.5660000000000001,0.818,0.471,28.0,46.0,119.0,0.5,0.667,0.423,24.0,24.0,1,103.6,101.9,0.29,0.452,0
550,100.0,0.4370000000000001,0.773,0.3329999999999999,23.0,46.0,77.0,0.366,0.621,0.412,20.0,43.0,1,102.9,102.1,0.29,0.212,1
551,123.0,0.495,0.769,0.6,35.0,34.0,120.0,0.476,0.7140000000000001,0.469,23.0,48.0,1,101.3,99.3,0.29,0.742,1
552,94.0,0.4370000000000001,0.75,0.3329999999999999,25.0,48.0,90.0,0.44,0.667,0.429,16.0,41.0,1,102.5,101.7,0.29,0.094,0
553,85.0,0.365,0.826,0.222,18.0,44.0,95.0,0.4529999999999999,0.9,0.444,21.0,40.0,0,103.0,104.8,0.29,0.765,1
554,125.0,0.495,0.8390000000000001,0.25,32.0,53.0,117.0,0.49,0.944,0.211,19.0,39.0,1,100.1,101.0,0.29,0.281,0
555,107.0,0.534,0.917,0.389,26.0,28.0,103.0,0.476,0.857,0.263,17.0,39.0,1,101.4,95.6,0.29,0.742,0
556,102.0,0.4039999999999999,0.722,0.25,16.0,40.0,106.0,0.424,0.794,0.35,24.0,54.0,0,100.0,95.6,0.29,0.3329999999999999,1
557,109.0,0.425,0.889,0.188,17.0,46.0,100.0,0.4270000000000001,0.722,0.407,19.0,44.0,1,100.1,105.4,0.29,0.29,0
558,126.0,0.447,0.8109999999999999,0.48,23.0,61.0,123.0,0.4579999999999999,0.917,0.406,21.0,40.0,1,97.8,94.3,0.29,0.212,0
559,79.0,0.371,0.846,0.1669999999999999,21.0,34.0,95.0,0.476,0.909,0.263,26.0,49.0,0,99.5,92.1,0.29,0.677,0
560,93.0,0.3929999999999999,0.7859999999999999,0.263,18.0,35.0,115.0,0.556,0.727,0.412,35.0,52.0,0,101.5,90.5,0.29,0.742,0
561,100.0,0.455,0.9,0.214,18.0,40.0,107.0,0.545,0.682,0.421,17.0,34.0,0,101.1,96.3,0.29,0.563,1
562,102.0,0.506,0.8240000000000001,0.526,25.0,32.0,89.0,0.4529999999999999,0.7829999999999999,0.3,16.0,38.0,1,101.1,97.5,0.29,0.467,1
563,100.0,0.434,0.778,0.304,28.0,47.0,94.0,0.525,0.857,0.444,15.0,33.0,1,102.0,107.1,0.29,0.563,1
564,112.0,0.524,0.857,0.545,25.0,47.0,88.0,0.4,0.588,0.3,19.0,32.0,1,105.1,98.6,0.29,0.636,0
565,116.0,0.511,0.667,0.5,30.0,42.0,114.0,0.53,0.727,0.417,28.0,42.0,1,104.5,109.6,0.29,0.625,1
566,92.0,0.434,0.6920000000000001,0.111,20.0,50.0,104.0,0.4370000000000001,0.75,0.433,32.0,41.0,0,106.2,101.1,0.29,0.636,0
567,101.0,0.481,0.826,0.3329999999999999,26.0,35.0,90.0,0.475,0.462,0.32,28.0,39.0,1,108.3,95.7,0.29,0.433,1
568,100.0,0.506,0.769,0.5,23.0,36.0,94.0,0.429,0.833,0.261,31.0,49.0,1,109.3,93.0,0.29,0.4,1
569,96.0,0.493,0.8,0.4,21.0,47.0,81.0,0.3720000000000001,0.722,0.3329999999999999,23.0,42.0,1,108.8,102.6,0.29,0.563,1
570,113.0,0.466,0.87,0.44,26.0,49.0,121.0,0.511,0.613,0.385,32.0,41.0,0,109.1,93.7,0.29,0.4,0
571,103.0,0.507,0.885,0.308,19.0,28.0,112.0,0.622,0.789,0.385,32.0,35.0,0,109.8,95.8,0.29,0.467,0
572,102.0,0.4589999999999999,0.95,0.3329999999999999,21.0,36.0,113.0,0.5,0.765,0.3329999999999999,26.0,46.0,0,108.6,97.3,0.29,0.633,0
573,113.0,0.435,0.8,0.212,28.0,48.0,109.0,0.4589999999999999,0.815,0.3329999999999999,23.0,42.0,1,108.4,105.9,0.29,0.4379999999999999,0
574,119.0,0.516,0.85,0.222,21.0,44.0,112.0,0.447,0.6759999999999999,0.25,22.0,45.0,1,106.1,104.5,0.29,0.452,1
575,110.0,0.511,0.737,0.375,22.0,35.0,108.0,0.457,0.862,0.409,21.0,49.0,1,104.4,94.6,0.29,0.29,1
576,109.0,0.494,0.75,0.3329999999999999,25.0,35.0,100.0,0.488,0.792,0.214,28.0,38.0,1,104.5,90.1,0.29,0.094,1
577,122.0,0.524,0.917,0.5379999999999999,29.0,35.0,112.0,0.529,0.731,0.214,23.0,41.0,1,103.2,102.8,0.29,0.4379999999999999,1
578,110.0,0.506,0.818,0.433,28.0,27.0,115.0,0.512,0.897,0.313,26.0,47.0,0,103.9,98.1,0.29,0.8059999999999999,0
579,105.0,0.395,0.767,0.235,21.0,52.0,91.0,0.39,0.7140000000000001,0.318,20.0,44.0,1,106.0,101.2,0.29,0.4379999999999999,0
580,116.0,0.482,0.952,0.5,26.0,42.0,98.0,0.461,0.667,0.308,24.0,39.0,1,103.9,95.7,0.29,0.765,1
581,103.0,0.5,0.636,0.375,24.0,49.0,110.0,0.481,0.75,0.4,22.0,37.0,0,103.7,94.4,0.29,0.467,1
582,110.0,0.494,0.76,0.469,26.0,42.0,90.0,0.409,0.769,0.364,19.0,43.0,1,104.2,99.2,0.29,0.742,0
583,114.0,0.493,0.745,0.429,24.0,43.0,107.0,0.471,0.75,0.481,19.0,36.0,1,101.9,102.7,0.29,0.5329999999999999,0
584,95.0,0.422,0.7140000000000001,0.313,19.0,50.0,96.0,0.494,0.625,0.417,16.0,39.0,0,101.7,87.8,0.29,0.4,1
585,103.0,0.512,0.583,0.421,31.0,44.0,93.0,0.446,0.733,0.3329999999999999,22.0,43.0,1,102.4,90.1,0.29,0.677,0
586,110.0,0.47,0.81,0.652,31.0,44.0,95.0,0.4320000000000001,0.75,0.235,25.0,54.0,1,102.3,92.2,0.29,0.281,1
587,109.0,0.482,0.905,0.455,31.0,32.0,102.0,0.423,0.75,0.278,27.0,53.0,1,101.5,96.2,0.29,0.618,1
588,109.0,0.39,0.857,0.304,18.0,56.0,117.0,0.472,0.6970000000000001,0.4,24.0,48.0,0,99.6,94.7,0.29,0.452,1
589,112.0,0.512,0.7040000000000001,0.318,29.0,35.0,121.0,0.5,0.765,0.4579999999999999,31.0,45.0,0,98.8,107.8,0.29,0.606,0
590,96.0,0.487,0.636,0.4,24.0,40.0,95.0,0.444,0.7390000000000001,0.353,17.0,42.0,1,100.4,93.4,0.29,0.618,0
591,108.0,0.506,0.613,0.5,21.0,43.0,99.0,0.4589999999999999,0.667,0.278,26.0,47.0,1,99.7,103.4,0.29,0.212,1
592,108.0,0.494,0.828,0.353,26.0,40.0,95.0,0.395,0.645,0.44,18.0,46.0,1,99.1,102.2,0.29,0.563,0
593,84.0,0.373,0.667,0.3329999999999999,24.0,41.0,106.0,0.526,0.7140000000000001,0.643,33.0,50.0,0,99.6,97.4,0.29,0.5329999999999999,0
594,111.0,0.512,0.722,0.462,31.0,41.0,94.0,0.451,0.727,0.522,24.0,45.0,1,102.1,105.1,0.29,0.633,0
595,105.0,0.4479999999999999,0.741,0.35,22.0,45.0,100.0,0.467,0.462,0.5,24.0,44.0,1,102.2,98.8,0.29,0.688,0
596,114.0,0.435,0.925,0.25,25.0,47.0,109.0,0.452,0.857,0.35,20.0,44.0,1,98.5,103.2,0.29,0.563,0
597,101.0,0.5,0.588,0.5,27.0,31.0,107.0,0.5479999999999999,0.955,0.3329999999999999,25.0,37.0,0,97.4,110.1,0.29,0.636,0
598,98.0,0.471,0.611,0.278,20.0,44.0,118.0,0.462,0.871,0.3329999999999999,31.0,50.0,0,99.8,107.5,0.29,0.633,0
599,94.0,0.395,0.8059999999999999,0.278,19.0,55.0,104.0,0.506,0.706,0.667,26.0,32.0,0,100.3,103.7,0.29,0.212,1
600,116.0,0.525,0.828,0.5329999999999999,24.0,33.0,111.0,0.488,0.87,0.45,28.0,44.0,1,98.9,98.7,0.29,0.484,0
601,111.0,0.484,0.765,0.5,26.0,43.0,101.0,0.467,0.667,0.263,14.0,38.0,1,97.3,104.0,0.29,0.606,0
602,89.0,0.402,0.813,0.231,16.0,38.0,106.0,0.467,0.923,0.5710000000000001,24.0,47.0,0,99.9,104.2,0.29,0.625,0
603,117.0,0.557,0.8,0.409,32.0,46.0,89.0,0.352,0.846,0.15,16.0,43.0,1,99.3,112.5,0.29,0.8059999999999999,0
604,119.0,0.516,0.706,0.542,24.0,33.0,125.0,0.5710000000000001,0.8440000000000001,0.435,31.0,43.0,0,98.3,105.0,0.29,0.375,0
605,101.0,0.424,0.815,0.389,22.0,44.0,97.0,0.446,0.667,0.368,22.0,42.0,1,101.4,95.4,0.29,0.344,1
606,79.0,0.337,0.81,0.375,15.0,58.0,72.0,0.341,0.6,0.455,18.0,42.0,1,104.4,96.0,0.29,0.4,0
607,120.0,0.5479999999999999,0.913,0.368,29.0,46.0,90.0,0.411,0.7140000000000001,0.304,20.0,39.0,1,105.3,100.1,0.29,0.433,0
608,117.0,0.4679999999999999,0.884,0.226,17.0,41.0,122.0,0.528,0.7190000000000001,0.5,23.0,36.0,0,101.8,101.3,0.29,0.375,1
609,102.0,0.4579999999999999,0.815,0.286,19.0,32.0,109.0,0.527,0.813,0.313,19.0,42.0,0,100.9,104.1,0.29,0.485,1
610,102.0,0.451,0.679,0.529,27.0,46.0,97.0,0.429,0.826,0.261,19.0,46.0,1,101.7,94.4,0.29,0.344,0
611,85.0,0.376,0.591,0.143,16.0,52.0,78.0,0.395,0.7140000000000001,0.214,18.0,46.0,1,102.9,100.6,0.29,0.563,1
612,115.0,0.413,0.765,0.433,26.0,48.0,109.0,0.512,0.68,0.444,28.0,39.0,1,100.9,103.0,0.29,0.484,1
613,107.0,0.4429999999999999,0.767,0.316,25.0,56.0,83.0,0.4039999999999999,0.462,0.25,27.0,42.0,1,105.3,99.4,0.29,0.8059999999999999,0
614,109.0,0.531,0.529,0.583,32.0,46.0,91.0,0.386,0.688,0.278,17.0,40.0,1,106.6,97.1,0.29,0.4379999999999999,1
615,132.0,0.5539999999999999,0.846,0.4,25.0,45.0,128.0,0.471,0.8079999999999999,0.25,24.0,39.0,1,102.8,100.7,0.29,0.606,1
616,105.0,0.412,0.8390000000000001,0.321,23.0,35.0,102.0,0.474,0.833,0.313,19.0,47.0,1,104.6,92.7,0.29,0.8059999999999999,0
617,120.0,0.56,0.727,0.588,30.0,37.0,99.0,0.436,0.8,0.071,22.0,48.0,1,105.1,89.8,0.29,0.8059999999999999,0
618,92.0,0.3779999999999999,0.792,0.208,17.0,56.0,87.0,0.33,0.727,0.192,14.0,60.0,1,108.0,100.5,0.29,0.636,0
619,100.0,0.444,0.706,0.211,22.0,48.0,78.0,0.377,0.767,0.214,19.0,41.0,1,107.4,98.1,0.29,0.618,1
620,118.0,0.5379999999999999,0.7929999999999999,0.529,26.0,39.0,105.0,0.5,0.8,0.389,27.0,38.0,1,108.2,96.8,0.29,0.618,0
621,116.0,0.481,0.8370000000000001,0.375,19.0,46.0,97.0,0.422,0.833,0.1669999999999999,16.0,33.0,1,111.3,98.6,0.29,0.452,0
622,95.0,0.412,0.7859999999999999,0.15,17.0,54.0,86.0,0.341,0.737,0.435,21.0,50.0,1,112.2,99.5,0.29,0.452,1
623,127.0,0.557,0.893,0.667,28.0,49.0,87.0,0.3779999999999999,0.5479999999999999,0.32,21.0,40.0,1,111.6,98.2,0.29,0.4379999999999999,1
624,116.0,0.506,0.75,0.385,32.0,43.0,122.0,0.5,0.71,0.4,22.0,40.0,0,108.4,97.7,0.294,0.625,1
625,94.0,0.381,0.821,0.304,20.0,35.0,103.0,0.482,0.8,0.278,29.0,61.0,0,111.8,110.5,0.294,0.5760000000000001,0
626,120.0,0.506,0.7879999999999999,0.5710000000000001,25.0,43.0,117.0,0.423,0.833,0.429,25.0,55.0,1,112.9,108.6,0.294,0.121,1
627,107.0,0.506,0.667,0.25,23.0,55.0,104.0,0.402,0.762,0.4379999999999999,19.0,39.0,1,113.2,94.4,0.294,0.258,0
628,107.0,0.481,0.7040000000000001,0.5,25.0,36.0,116.0,0.561,0.889,0.5,33.0,39.0,0,113.2,100.7,0.294,0.1939999999999999,1
629,112.0,0.518,0.8,0.444,22.0,52.0,94.0,0.3929999999999999,0.913,0.35,16.0,31.0,1,116.9,90.3,0.294,0.2,0
630,112.0,0.391,0.8220000000000001,0.25,15.0,55.0,113.0,0.477,0.72,0.5,31.0,40.0,0,117.7,102.3,0.294,0.375,1
631,128.0,0.574,0.684,0.3329999999999999,26.0,40.0,117.0,0.483,0.8420000000000001,0.441,30.0,44.0,1,117.3,102.8,0.294,0.4,1
632,128.0,0.529,0.737,0.421,37.0,57.0,104.0,0.36,0.857,0.154,13.0,35.0,1,117.4,108.6,0.294,0.5760000000000001,0
633,103.0,0.3779999999999999,0.8440000000000001,0.308,19.0,53.0,121.0,0.534,0.826,0.444,25.0,38.0,0,118.4,94.0,0.294,0.258,1
634,90.0,0.3329999999999999,0.933,0.276,18.0,59.0,111.0,0.484,0.7,0.5329999999999999,34.0,52.0,0,118.4,104.5,0.294,0.613,0
635,128.0,0.545,0.815,0.417,30.0,45.0,110.0,0.456,0.758,0.231,19.0,41.0,1,117.8,106.5,0.294,0.313,1
636,131.0,0.5,0.8109999999999999,0.3329999999999999,24.0,35.0,133.0,0.536,0.769,0.565,29.0,50.0,0,113.7,113.0,0.294,0.6,0
637,123.0,0.5,0.833,0.556,23.0,54.0,107.0,0.484,0.846,0.286,20.0,37.0,1,113.6,103.7,0.294,0.313,0
638,147.0,0.6459999999999999,0.531,0.3329999999999999,39.0,53.0,116.0,0.484,0.762,0.375,25.0,29.0,1,111.5,100.8,0.294,0.645,0
639,131.0,0.54,0.923,0.481,32.0,32.0,121.0,0.512,0.765,0.3329999999999999,28.0,39.0,1,109.6,101.0,0.294,0.679,1
640,121.0,0.48,0.923,0.433,29.0,25.0,124.0,0.56,0.81,0.3,25.0,56.0,0,107.7,101.0,0.294,0.833,0
641,124.0,0.474,0.818,0.593,22.0,42.0,112.0,0.5660000000000001,0.7829999999999999,0.5,31.0,39.0,1,106.1,101.1,0.294,0.375,1
642,105.0,0.475,0.905,0.385,19.0,36.0,110.0,0.419,0.838,0.467,20.0,53.0,0,104.5,98.8,0.294,0.625,0
643,135.0,0.5870000000000001,0.708,0.455,38.0,44.0,131.0,0.588,0.857,0.52,26.0,23.0,1,104.4,97.2,0.294,0.679,0
644,101.0,0.46,0.727,0.25,24.0,60.0,90.0,0.382,0.632,0.435,18.0,36.0,1,104.8,92.7,0.294,0.344,0
645,127.0,0.53,0.75,0.5,27.0,47.0,122.0,0.5,0.8059999999999999,0.423,29.0,39.0,1,105.8,101.0,0.294,0.677,0
646,117.0,0.522,0.75,0.238,17.0,58.0,90.0,0.4270000000000001,0.667,0.435,21.0,29.0,1,108.5,106.3,0.294,0.7809999999999999,0
647,110.0,0.494,0.677,0.357,23.0,50.0,106.0,0.512,0.529,0.29,22.0,35.0,1,107.4,90.6,0.294,0.5670000000000001,0
648,95.0,0.412,0.6,0.3229999999999999,25.0,46.0,88.0,0.43,0.423,0.375,16.0,57.0,1,108.0,97.6,0.294,0.633,1
649,112.0,0.417,0.88,0.417,22.0,46.0,127.0,0.511,0.607,0.593,29.0,56.0,0,106.5,109.2,0.294,0.636,0
650,102.0,0.379,0.81,0.3939999999999999,21.0,48.0,110.0,0.482,0.826,0.45,28.0,50.0,0,106.7,96.9,0.294,0.419,0
651,108.0,0.536,0.7140000000000001,0.25,21.0,40.0,104.0,0.455,0.679,0.3329999999999999,23.0,43.0,1,106.9,94.3,0.294,0.677,1
652,89.0,0.3720000000000001,0.92,0.381,21.0,48.0,100.0,0.4270000000000001,0.667,0.381,32.0,48.0,0,109.0,106.1,0.294,0.5760000000000001,0
