,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,TEAM_PERF,OPP_PERF,TEAM_WIN_PCT,OPP_WIN-PCT,WIN,TEAM_PTS,TEAM_AST,TEAM_REB,TEAM_FG,TEAM_FT,OPP_WINS
837,12937,2008-01-29,20700661,Final,1610612745,1610612744,2007,1610612745,111.0,0.4589999999999999,0.813,0.3329999999999999,28.0,50.0,1610612744,107.0,0.42,0.7,0.4,23.0,45.0,1,110.8,96.1,0.5,0.613,0,107.0,23.0,45.0,0.42,107.0,1
838,12953,2008-01-27,20700650,Final,1610612744,1610612752,2007,1610612744,106.0,0.435,0.7140000000000001,0.259,21.0,48.0,1610612752,104.0,0.449,0.8079999999999999,0.188,27.0,48.0,1,113.2,96.0,0.5,0.3939999999999999,1,106.0,21.0,48.0,0.435,106.0,0
839,12974,2008-01-24,20700624,Final,1610612744,1610612751,2007,1610612744,121.0,0.506,0.871,0.385,25.0,40.0,1610612751,119.0,0.4270000000000001,0.725,0.4,29.0,60.0,1,111.5,96.1,0.5,0.419,1,121.0,25.0,40.0,0.506,121.0,0
840,12997,2008-01-21,20700603,Final,1610612744,1610612750,2007,1610612744,108.0,0.435,0.727,0.313,21.0,45.0,1610612750,109.0,0.506,0.69,0.45,26.0,46.0,0,110.6,91.8,0.5,0.4639999999999999,0,108.0,21.0,45.0,0.435,108.0,1
841,13009,2008-01-19,20700589,Final,1610612749,1610612744,2007,1610612749,99.0,0.48,0.88,0.3329999999999999,23.0,29.0,1610612744,119.0,0.544,0.92,0.417,25.0,36.0,0,109.9,92.0,0.5,0.516,1,119.0,25.0,36.0,0.544,119.0,0
842,13023,2008-01-18,20700582,Final,1610612741,1610612744,2007,1610612741,111.0,0.5,0.611,0.474,25.0,41.0,1610612744,119.0,0.461,0.813,0.379,24.0,43.0,0,108.5,102.0,0.5,0.613,1,119.0,24.0,43.0,0.461,119.0,0
843,13030,2008-01-16,20700565,Final,1610612754,1610612744,2007,1610612754,125.0,0.4629999999999999,0.947,0.433,22.0,55.0,1610612744,117.0,0.429,0.757,0.314,28.0,35.0,1,108.8,100.0,0.5,0.531,0,117.0,28.0,35.0,0.429,117.0,1
844,13040,2008-01-15,20700559,Final,1610612750,1610612744,2007,1610612750,98.0,0.446,0.6920000000000001,0.429,17.0,49.0,1610612744,105.0,0.444,0.767,0.417,21.0,34.0,0,108.8,90.6,0.5,0.4639999999999999,1,105.0,21.0,34.0,0.444,105.0,0
845,13054,2008-01-13,20700545,Final,1610612744,1610612754,2007,1610612744,106.0,0.418,0.5710000000000001,0.242,21.0,50.0,1610612754,101.0,0.481,0.792,0.364,28.0,43.0,1,108.7,99.4,0.5,0.531,1,106.0,21.0,50.0,0.418,106.0,0
846,13072,2008-01-11,20700532,Final,1610612744,1610612763,2007,1610612744,116.0,0.516,0.75,0.4379999999999999,33.0,42.0,1610612763,104.0,0.455,0.667,0.3,18.0,42.0,1,106.6,93.3,0.5,0.2189999999999999,1,116.0,33.0,42.0,0.516,116.0,0
847,13086,2008-01-09,20700518,Final,1610612757,1610612744,2007,1610612757,109.0,0.46,0.889,0.4639999999999999,32.0,51.0,1610612744,91.0,0.3929999999999999,0.813,0.276,15.0,43.0,1,108.6,99.2,0.5,0.419,0,91.0,15.0,43.0,0.3929999999999999,91.0,1
848,13098,2008-01-07,20700499,Final,1610612744,1610612759,2007,1610612744,130.0,0.516,0.88,0.452,25.0,44.0,1610612759,121.0,0.451,0.853,0.4,22.0,43.0,1,108.1,92.1,0.5,0.742,1,130.0,25.0,44.0,0.516,130.0,0
849,13124,2008-01-04,20700483,Final,1610612744,1610612740,2007,1610612744,104.0,0.532,0.556,0.304,26.0,35.0,1610612740,116.0,0.483,0.7829999999999999,0.444,26.0,45.0,0,106.4,96.2,0.5,0.4,0,104.0,26.0,35.0,0.532,104.0,1
850,13137,2008-01-02,20700466,Final,1610612742,1610612744,2007,1610612742,121.0,0.537,0.8440000000000001,0.5,28.0,50.0,1610612744,99.0,0.418,0.7190000000000001,0.435,16.0,35.0,1,107.3,94.9,0.5,0.774,0,99.0,16.0,35.0,0.418,99.0,1
851,13143,2007-12-31,20700452,Final,1610612745,1610612744,2007,1610612745,95.0,0.429,0.7929999999999999,0.286,17.0,34.0,1610612744,112.0,0.46,0.857,0.389,22.0,47.0,0,105.6,92.6,0.5,0.613,1,112.0,22.0,47.0,0.46,112.0,0
852,13150,2007-12-30,20700445,Final,1610612743,1610612744,2007,1610612743,95.0,0.345,0.7859999999999999,0.222,20.0,56.0,1610612744,105.0,0.435,0.75,0.3329999999999999,26.0,42.0,0,104.7,108.7,0.5,0.5710000000000001,1,105.0,26.0,42.0,0.435,105.0,0
853,13174,2007-12-28,20700433,Final,1610612744,1610612743,2007,1610612744,120.0,0.423,0.7829999999999999,0.389,29.0,43.0,1610612743,124.0,0.506,0.892,0.294,13.0,51.0,0,104.0,107.0,0.5,0.5710000000000001,0,120.0,29.0,43.0,0.423,120.0,1
854,13188,2007-12-26,20700418,Final,1610612744,1610612750,2007,1610612744,105.0,0.422,0.8079999999999999,0.258,26.0,43.0,1610612750,101.0,0.407,0.6859999999999999,0.368,18.0,51.0,1,105.5,94.3,0.5,0.4639999999999999,1,105.0,26.0,43.0,0.422,105.0,0
855,13194,2007-12-23,20700402,Final,1610612739,1610612744,2007,1610612739,96.0,0.411,0.643,0.211,21.0,47.0,1610612744,105.0,0.521,0.88,0.4379999999999999,18.0,40.0,0,107.0,91.7,0.5,0.586,1,105.0,18.0,40.0,0.521,105.0,0
856,13198,2007-12-22,20700392,Final,1610612751,1610612744,2007,1610612751,100.0,0.422,0.6,0.316,26.0,58.0,1610612744,95.0,0.386,0.84,0.24,16.0,39.0,1,109.2,94.7,0.5,0.419,0,95.0,16.0,39.0,0.386,95.0,1
857,13227,2007-12-19,20700373,Final,1610612750,1610612744,2007,1610612750,98.0,0.4479999999999999,0.765,0.368,22.0,45.0,1610612744,111.0,0.488,0.818,0.478,24.0,40.0,0,109.0,90.4,0.5,0.4639999999999999,1,111.0,24.0,40.0,0.488,111.0,0
858,13239,2007-12-17,20700358,Final,1610612763,1610612744,2007,1610612763,117.0,0.518,0.69,0.31,23.0,35.0,1610612744,125.0,0.534,0.8,0.292,24.0,52.0,0,107.8,101.8,0.5,0.2189999999999999,1,125.0,24.0,52.0,0.534,125.0,0
859,13243,2007-12-16,20700350,Final,1610612765,1610612744,2007,1610612765,109.0,0.506,0.833,0.389,23.0,47.0,1610612744,87.0,0.418,0.652,0.273,23.0,32.0,1,109.4,101.7,0.5,0.621,0,87.0,23.0,32.0,0.418,87.0,1
860,13269,2007-12-14,20700338,Final,1610612744,1610612747,2007,1610612744,108.0,0.444,0.8,0.48,19.0,43.0,1610612747,106.0,0.424,0.757,0.353,20.0,53.0,1,111.5,107.2,0.5,0.645,1,108.0,19.0,43.0,0.444,108.0,0
861,13281,2007-12-12,20700323,Final,1610612757,1610612744,2007,1610612757,105.0,0.4629999999999999,0.767,0.3329999999999999,26.0,42.0,1610612744,95.0,0.402,0.923,0.371,23.0,43.0,1,112.0,94.2,0.5,0.419,0,95.0,23.0,43.0,0.402,95.0,1
862,13290,2007-12-11,20700313,Final,1610612744,1610612759,2007,1610612744,96.0,0.392,0.722,0.259,22.0,46.0,1610612759,84.0,0.385,0.75,0.3329999999999999,17.0,51.0,1,114.7,105.5,0.5,0.742,1,96.0,22.0,46.0,0.392,96.0,0
863,13302,2007-12-09,20700300,Final,1610612747,1610612744,2007,1610612747,123.0,0.531,0.763,0.444,27.0,38.0,1610612744,113.0,0.4629999999999999,0.773,0.242,25.0,48.0,1,111.6,108.4,0.5,0.645,0,113.0,25.0,48.0,0.4629999999999999,113.0,1
864,13319,2007-12-07,20700285,Final,1610612744,1610612748,2007,1610612744,120.0,0.415,0.857,0.375,21.0,40.0,1610612748,113.0,0.494,0.7140000000000001,0.462,21.0,57.0,1,110.4,94.9,0.5,0.433,1,120.0,21.0,40.0,0.415,120.0,0
865,13333,2007-12-05,20700271,Final,1610612744,1610612749,2007,1610612744,120.0,0.523,0.938,0.682,29.0,41.0,1610612749,90.0,0.402,0.68,0.231,19.0,44.0,1,109.0,97.0,0.5,0.516,1,120.0,29.0,41.0,0.523,120.0,0
866,13346,2007-12-03,20700255,Final,1610612744,1610612753,2007,1610612744,117.0,0.3779999999999999,0.774,0.225,28.0,54.0,1610612753,123.0,0.479,0.688,0.44,28.0,54.0,0,109.5,103.4,0.5,0.563,0,117.0,28.0,54.0,0.3779999999999999,117.0,1
867,13353,2007-12-02,20700248,Final,1610612760,1610612744,2007,1610612760,96.0,0.414,0.759,0.2,14.0,52.0,1610612744,109.0,0.4270000000000001,0.667,0.423,24.0,53.0,0,109.0,98.0,0.5,0.406,1,109.0,24.0,53.0,0.4270000000000001,109.0,0
868,13375,2007-11-29,20700223,Final,1610612744,1610612745,2007,1610612744,113.0,0.519,0.6859999999999999,0.389,22.0,45.0,1610612745,94.0,0.446,0.5670000000000001,0.2,25.0,41.0,1,109.2,94.5,0.5,0.613,1,113.0,22.0,45.0,0.519,113.0,0
869,13383,2007-11-28,20700218,Final,1610612758,1610612744,2007,1610612758,96.0,0.345,0.861,0.278,10.0,56.0,1610612744,103.0,0.416,0.8079999999999999,0.258,19.0,46.0,0,109.3,102.0,0.5,0.4639999999999999,1,103.0,19.0,46.0,0.416,103.0,0
870,13399,2007-11-26,20700203,Final,1610612744,1610612756,2007,1610612744,129.0,0.515,0.706,0.4639999999999999,31.0,39.0,1610612756,114.0,0.489,0.833,0.421,31.0,48.0,1,107.4,110.3,0.5,0.7240000000000001,1,129.0,31.0,39.0,0.515,129.0,0
871,13407,2007-11-24,20700184,Final,1610612755,1610612744,2007,1610612755,98.0,0.42,0.6579999999999999,0.455,22.0,47.0,1610612744,100.0,0.396,0.677,0.292,18.0,54.0,0,108.8,88.4,0.5,0.267,1,100.0,18.0,54.0,0.396,100.0,0
872,13415,2007-11-23,20700170,Final,1610612764,1610612744,2007,1610612764,115.0,0.512,0.6759999999999999,0.545,19.0,48.0,1610612744,123.0,0.511,0.652,0.516,27.0,42.0,0,106.1,99.0,0.5,0.5670000000000001,1,123.0,27.0,42.0,0.511,123.0,0
873,13428,2007-11-21,20700158,Final,1610612738,1610612744,2007,1610612738,105.0,0.481,0.7859999999999999,0.3329999999999999,26.0,52.0,1610612744,82.0,0.3329999999999999,0.7140000000000001,0.182,11.0,40.0,1,110.5,99.5,0.5,0.345,0,82.0,11.0,40.0,0.3329999999999999,82.0,1
874,13444,2007-11-20,20700153,Final,1610612752,1610612744,2007,1610612752,82.0,0.392,0.696,0.2,15.0,52.0,1610612744,108.0,0.477,0.63,0.3,21.0,34.0,0,110.8,98.3,0.5,0.3939999999999999,1,108.0,21.0,34.0,0.477,108.0,0
875,13452,2007-11-18,20700141,Final,1610612761,1610612744,2007,1610612761,100.0,0.435,0.762,0.182,18.0,46.0,1610612744,106.0,0.471,0.667,0.276,20.0,47.0,0,109.1,100.3,0.5,0.419,1,106.0,20.0,47.0,0.471,106.0,0
876,13477,2007-11-16,20700130,Final,1610612744,1610612746,2007,1610612744,122.0,0.5,0.7809999999999999,0.368,28.0,52.0,1610612746,105.0,0.412,0.767,0.414,28.0,43.0,1,108.8,100.8,0.5,0.467,1,122.0,28.0,52.0,0.5,122.0,0
877,13492,2007-11-14,20700116,Final,1610612744,1610612765,2007,1610612744,104.0,0.411,0.619,0.382,24.0,44.0,1610612765,111.0,0.53,0.68,0.462,30.0,45.0,0,109.5,97.4,0.5,0.621,0,104.0,24.0,44.0,0.411,104.0,1
878,13533,2007-11-08,20700065,Final,1610612744,1610612742,2007,1610612744,115.0,0.494,0.5329999999999999,0.44,23.0,38.0,1610612742,120.0,0.5,0.867,0.417,25.0,49.0,0,106.7,101.4,0.5,0.774,0,115.0,23.0,38.0,0.494,115.0,1
879,13552,2007-11-06,20700053,Final,1610612744,1610612739,2007,1610612744,104.0,0.429,0.6920000000000001,0.3329999999999999,22.0,43.0,1610612739,108.0,0.471,0.68,0.375,30.0,47.0,0,106.4,85.4,0.5,0.586,0,104.0,22.0,43.0,0.429,104.0,1
880,13568,2007-11-03,20700034,Final,1610612762,1610612744,2007,1610612762,133.0,0.63,0.679,0.75,36.0,38.0,1610612744,110.0,0.506,0.708,0.419,23.0,30.0,1,107.9,96.4,0.5,0.71,0,110.0,23.0,30.0,0.506,110.0,1
881,13581,2007-11-02,20700027,Final,1610612746,1610612744,2007,1610612746,120.0,0.482,0.861,0.389,28.0,53.0,1610612744,114.0,0.4679999999999999,0.76,0.25,23.0,36.0,1,108.2,100.5,0.5,0.467,0,114.0,23.0,36.0,0.4679999999999999,114.0,1
882,13595,2007-10-30,20700003,Final,1610612744,1610612762,2007,1610612744,96.0,0.416,0.684,0.261,19.0,37.0,1610612762,117.0,0.456,0.833,0.455,24.0,56.0,0,109.8,94.0,0.5,0.71,0,96.0,19.0,37.0,0.416,96.0,1
883,13614,2007-10-23,10700093,Final,1610612760,1610612744,2007,1610612760,122.0,0.41,0.778,0.421,29.0,58.0,1610612744,126.0,0.47,0.7879999999999999,0.3,22.0,54.0,0,108.3,93.7,0.5,0.406,1,126.0,22.0,54.0,0.47,126.0,0
884,13638,2007-10-18,10700065,Final,1610612759,1610612744,2007,1610612759,116.0,0.512,0.7809999999999999,0.417,20.0,52.0,1610612744,111.0,0.418,0.708,0.4,22.0,41.0,1,108.4,90.9,0.5,0.742,0,111.0,22.0,41.0,0.418,111.0,1
885,13659,2007-10-14,10700044,Final,1610612744,1610612746,2007,1610612744,89.0,0.3289999999999999,0.838,0.2,19.0,42.0,1610612746,99.0,0.402,0.8109999999999999,0.3329999999999999,28.0,59.0,0,109.8,99.9,0.5,0.467,0,89.0,19.0,42.0,0.3289999999999999,89.0,1
886,13674,2007-10-11,10700026,Final,1610612747,1610612744,2007,1610612747,106.0,0.4679999999999999,0.7559999999999999,0.214,25.0,47.0,1610612744,119.0,0.4579999999999999,0.75,0.417,28.0,38.0,0,108.8,102.1,0.5,0.645,1,119.0,28.0,38.0,0.4579999999999999,119.0,0
887,13687,2007-10-09,10700012,Final,1610612747,1610612744,2007,1610612747,110.0,0.39,0.86,0.31,22.0,49.0,1610612744,111.0,0.456,0.7859999999999999,0.318,23.0,43.0,0,107.6,102.2,0.5,0.645,1,111.0,23.0,43.0,0.456,111.0,0
888,13712,2007-05-15,40600225,Final,1610612762,1610612744,2006,1610612762,100.0,0.446,0.636,0.294,19.0,59.0,1610612744,87.0,0.364,0.862,0.2,14.0,35.0,1,108.6,102.1,0.5479999999999999,0.467,0,87.0,14.0,35.0,0.364,87.0,1
889,13716,2007-05-13,40600224,Final,1610612744,1610612762,2006,1610612744,101.0,0.405,0.618,0.308,14.0,36.0,1610612762,115.0,0.514,0.86,0.5,25.0,52.0,0,110.5,98.1,0.5479999999999999,0.467,0,101.0,14.0,36.0,0.405,101.0,1
890,13719,2007-05-11,40600223,Final,1610612744,1610612762,2006,1610612744,125.0,0.526,0.8,0.469,22.0,32.0,1610612762,105.0,0.474,0.758,0.429,24.0,44.0,1,109.1,97.7,0.5479999999999999,0.467,1,125.0,22.0,32.0,0.526,125.0,0
891,13721,2007-05-09,40600222,Final,1610612762,1610612744,2006,1610612762,127.0,0.529,0.848,0.4379999999999999,31.0,60.0,1610612744,117.0,0.422,0.703,0.375,15.0,32.0,1,109.5,98.0,0.5479999999999999,0.467,0,117.0,15.0,32.0,0.422,117.0,1
892,13725,2007-05-07,40600221,Final,1610612762,1610612744,2006,1610612762,116.0,0.477,0.75,0.348,24.0,54.0,1610612744,112.0,0.456,0.72,0.387,20.0,36.0,1,110.8,96.2,0.5479999999999999,0.467,0,112.0,20.0,36.0,0.456,112.0,1
893,13732,2007-05-03,40600146,Final,1610612744,1610612742,2006,1610612744,111.0,0.4679999999999999,0.767,0.467,24.0,53.0,1610612742,86.0,0.376,0.769,0.324,20.0,38.0,1,112.3,97.8,0.5479999999999999,0.733,1,111.0,24.0,53.0,0.4679999999999999,111.0,0
894,13736,2007-05-01,40600145,Final,1610612742,1610612744,2006,1610612742,118.0,0.506,0.778,0.476,22.0,44.0,1610612744,112.0,0.47,0.6920000000000001,0.457,23.0,38.0,1,111.0,95.6,0.5479999999999999,0.733,0,112.0,23.0,38.0,0.47,112.0,1
895,13743,2007-04-29,40600144,Final,1610612744,1610612742,2006,1610612744,103.0,0.4589999999999999,0.622,0.387,16.0,34.0,1610612742,99.0,0.4379999999999999,0.769,0.36,18.0,49.0,1,112.3,94.3,0.5479999999999999,0.733,1,103.0,16.0,34.0,0.4589999999999999,103.0,0
896,13750,2007-04-27,40600143,Final,1610612744,1610612742,2006,1610612744,109.0,0.481,0.735,0.261,16.0,46.0,1610612742,91.0,0.3879999999999999,0.6759999999999999,0.267,16.0,44.0,1,112.4,92.3,0.5479999999999999,0.733,1,109.0,16.0,46.0,0.481,109.0,0
897,13756,2007-04-25,40600142,Final,1610612742,1610612744,2006,1610612742,112.0,0.487,0.86,0.063,15.0,41.0,1610612744,99.0,0.474,0.852,0.2,9.0,34.0,1,114.7,90.8,0.5479999999999999,0.733,0,99.0,9.0,34.0,0.474,99.0,1
898,13765,2007-04-22,40600141,Final,1610612742,1610612744,2006,1610612742,85.0,0.353,0.76,0.316,16.0,50.0,1610612744,97.0,0.4320000000000001,0.773,0.3329999999999999,16.0,45.0,0,117.4,92.7,0.5479999999999999,0.733,1,97.0,16.0,45.0,0.4320000000000001,97.0,0
899,13781,2007-04-18,20601228,Final,1610612757,1610612744,2006,1610612757,98.0,0.429,0.882,0.143,22.0,39.0,1610612744,120.0,0.527,0.684,0.379,37.0,44.0,0,114.3,91.2,0.5479999999999999,0.345,1,120.0,37.0,44.0,0.527,120.0,0
900,13789,2007-04-17,20601216,Final,1610612744,1610612742,2006,1610612744,111.0,0.417,0.8109999999999999,0.5,24.0,53.0,1610612742,82.0,0.368,0.706,0.1669999999999999,9.0,50.0,1,114.5,94.9,0.5479999999999999,0.733,1,111.0,24.0,53.0,0.417,111.0,0
901,13802,2007-04-15,20601198,Final,1610612744,1610612750,2006,1610612744,121.0,0.467,0.821,0.353,29.0,46.0,1610612750,108.0,0.429,0.8240000000000001,0.4,20.0,46.0,1,115.9,95.0,0.5479999999999999,0.519,1,121.0,29.0,46.0,0.467,121.0,0
902,13823,2007-04-13,20601184,Final,1610612758,1610612744,2006,1610612758,108.0,0.436,0.727,0.381,21.0,41.0,1610612744,125.0,0.484,0.733,0.3929999999999999,19.0,51.0,0,113.4,104.4,0.5479999999999999,0.414,1,125.0,19.0,51.0,0.484,125.0,0
903,13851,2007-04-09,20601156,Final,1610612744,1610612762,2006,1610612744,126.0,0.5529999999999999,0.7,0.524,29.0,45.0,1610612762,102.0,0.402,0.66,0.273,20.0,49.0,1,110.7,97.9,0.5479999999999999,0.467,1,126.0,29.0,45.0,0.5529999999999999,126.0,0
904,13861,2007-04-07,20601137,Final,1610612759,1610612744,2006,1610612759,112.0,0.525,0.677,0.389,30.0,45.0,1610612744,99.0,0.426,0.5710000000000001,0.344,17.0,34.0,1,111.4,100.6,0.5479999999999999,0.774,0,99.0,17.0,34.0,0.426,99.0,1
905,13873,2007-04-06,20601127,Final,1610612763,1610612744,2006,1610612763,104.0,0.5,0.865,0.3329999999999999,14.0,37.0,1610612744,116.0,0.5,0.8,0.3329999999999999,29.0,34.0,0,111.5,102.6,0.5479999999999999,0.655,1,116.0,29.0,34.0,0.5,116.0,0
906,13889,2007-04-04,20601115,Final,1610612745,1610612744,2006,1610612745,99.0,0.413,0.759,0.405,19.0,49.0,1610612744,110.0,0.439,0.815,0.457,24.0,35.0,0,109.2,100.6,0.5479999999999999,0.357,1,110.0,24.0,35.0,0.439,110.0,0
907,13904,2007-04-01,20601093,Final,1610612744,1610612763,2006,1610612744,122.0,0.517,0.667,0.444,39.0,41.0,1610612763,117.0,0.487,0.8,0.4379999999999999,22.0,43.0,1,106.9,99.6,0.5479999999999999,0.655,1,122.0,39.0,41.0,0.517,122.0,0
908,13932,2007-03-29,20601071,Final,1610612744,1610612756,2006,1610612744,124.0,0.52,0.643,0.419,29.0,44.0,1610612756,119.0,0.517,0.69,0.409,32.0,41.0,1,105.5,107.2,0.5479999999999999,0.655,1,124.0,29.0,44.0,0.52,124.0,0
909,13956,2007-03-26,20601053,Final,1610612744,1610612759,2006,1610612744,89.0,0.371,0.72,0.2269999999999999,19.0,33.0,1610612759,126.0,0.597,0.857,0.588,33.0,46.0,0,107.7,94.8,0.5479999999999999,0.774,0,89.0,19.0,33.0,0.371,89.0,1
910,13965,2007-03-25,20601044,Final,1610612747,1610612744,2006,1610612747,115.0,0.476,0.684,0.375,24.0,63.0,1610612744,113.0,0.433,0.75,0.314,30.0,33.0,1,107.0,99.8,0.5479999999999999,0.517,0,113.0,30.0,33.0,0.433,113.0,1
911,13980,2007-03-23,20601030,Final,1610612744,1610612764,2006,1610612744,135.0,0.583,0.794,0.4,34.0,36.0,1610612764,128.0,0.5329999999999999,0.679,0.382,36.0,44.0,1,103.2,106.2,0.5479999999999999,0.429,1,135.0,34.0,36.0,0.583,135.0,0
912,14001,2007-03-20,20601003,Final,1610612762,1610612744,2006,1610612762,104.0,0.527,0.8,0.3329999999999999,32.0,44.0,1610612744,100.0,0.45,0.8240000000000001,0.5,21.0,30.0,1,101.5,96.8,0.5479999999999999,0.467,0,100.0,21.0,30.0,0.45,100.0,1
913,14022,2007-03-17,20600987,Final,1610612760,1610612744,2006,1610612760,98.0,0.413,0.735,0.304,19.0,46.0,1610612744,99.0,0.442,0.8240000000000001,0.375,21.0,44.0,0,101.7,94.0,0.5479999999999999,0.4479999999999999,1,99.0,21.0,44.0,0.442,99.0,0
914,14031,2007-03-16,20600978,Final,1610612744,1610612750,2006,1610612744,106.0,0.488,0.944,0.407,27.0,38.0,1610612750,86.0,0.356,0.816,0.158,19.0,46.0,1,99.6,94.9,0.5479999999999999,0.519,1,106.0,27.0,38.0,0.488,106.0,0
915,14058,2007-03-12,20600947,Final,1610612744,1610612742,2006,1610612744,117.0,0.5710000000000001,0.7,0.381,31.0,28.0,1610612742,100.0,0.423,0.7709999999999999,0.35,21.0,50.0,1,96.9,101.5,0.5479999999999999,0.733,1,117.0,31.0,28.0,0.5710000000000001,117.0,0
916,14067,2007-03-11,20600942,Final,1610612757,1610612744,2006,1610612757,106.0,0.488,0.706,0.435,22.0,49.0,1610612744,87.0,0.373,0.818,0.28,17.0,43.0,1,100.0,97.7,0.5479999999999999,0.345,0,87.0,17.0,43.0,0.373,87.0,1
917,14082,2007-03-09,20600926,Final,1610612744,1610612746,2006,1610612744,99.0,0.451,0.769,0.313,17.0,48.0,1610612746,89.0,0.408,0.862,0.375,21.0,35.0,1,102.1,87.2,0.5479999999999999,0.5710000000000001,1,99.0,17.0,48.0,0.451,99.0,0
918,14094,2007-03-07,20600916,Final,1610612744,1610612743,2006,1610612744,110.0,0.441,0.857,0.471,31.0,50.0,1610612743,96.0,0.384,0.759,0.348,17.0,49.0,1,102.2,103.0,0.5479999999999999,0.452,1,110.0,31.0,50.0,0.441,110.0,0
919,14105,2007-03-05,20600897,Final,1610612765,1610612744,2006,1610612765,93.0,0.4320000000000001,0.68,0.429,20.0,34.0,1610612744,111.0,0.545,0.85,0.417,24.0,45.0,0,101.6,92.1,0.5479999999999999,0.857,1,111.0,24.0,45.0,0.545,111.0,0
920,14109,2007-03-04,20600888,Final,1610612764,1610612744,2006,1610612764,107.0,0.435,0.794,0.353,18.0,44.0,1610612744,106.0,0.442,0.8,0.357,22.0,52.0,1,103.3,93.0,0.5479999999999999,0.429,0,106.0,22.0,52.0,0.442,106.0,1
921,14126,2007-03-02,20600871,Final,1610612752,1610612744,2006,1610612752,106.0,0.507,0.667,0.526,15.0,45.0,1610612744,97.0,0.449,0.4,0.478,19.0,38.0,1,102.9,97.6,0.5479999999999999,0.25,0,97.0,19.0,38.0,0.449,97.0,1
922,14142,2007-02-28,20600860,Final,1610612741,1610612744,2006,1610612741,113.0,0.494,0.794,0.476,29.0,45.0,1610612744,83.0,0.402,0.684,0.182,15.0,40.0,1,105.9,98.5,0.5479999999999999,0.414,0,83.0,15.0,40.0,0.402,83.0,1
923,14150,2007-02-27,20600853,Final,1610612749,1610612744,2006,1610612749,122.0,0.5379999999999999,0.688,0.481,31.0,48.0,1610612744,101.0,0.467,0.55,0.273,27.0,43.0,1,104.8,102.1,0.5479999999999999,0.593,0,101.0,27.0,43.0,0.467,101.0,1
924,14168,2007-02-25,20600838,Final,1610612744,1610612747,2006,1610612744,85.0,0.43,0.429,0.105,16.0,44.0,1610612747,102.0,0.4579999999999999,0.731,0.3329999999999999,24.0,45.0,0,106.5,99.6,0.5479999999999999,0.517,0,85.0,16.0,44.0,0.43,85.0,1
925,14170,2007-02-24,20600826,Final,1610612746,1610612744,2006,1610612746,103.0,0.4679999999999999,0.7140000000000001,0.444,31.0,48.0,1610612744,90.0,0.439,0.667,0.364,25.0,35.0,1,106.9,91.4,0.5479999999999999,0.5710000000000001,0,90.0,25.0,35.0,0.439,90.0,1
926,14201,2007-02-21,20600810,Final,1610612744,1610612763,2006,1610612744,118.0,0.46,0.75,0.217,25.0,46.0,1610612763,115.0,0.446,0.731,0.412,28.0,53.0,1,104.8,103.6,0.5479999999999999,0.655,1,118.0,25.0,46.0,0.46,118.0,0
927,14226,2007-02-14,20600787,Final,1610612744,1610612752,2006,1610612744,120.0,0.6,0.619,0.524,29.0,41.0,1610612752,101.0,0.426,0.8240000000000001,0.467,26.0,45.0,1,105.9,100.2,0.5479999999999999,0.25,1,120.0,29.0,41.0,0.6,120.0,0
928,14235,2007-02-12,20600766,Final,1610612743,1610612744,2006,1610612743,123.0,0.51,0.667,0.318,37.0,46.0,1610612744,111.0,0.53,0.75,0.32,29.0,34.0,1,105.8,103.7,0.5479999999999999,0.452,0,111.0,29.0,34.0,0.53,111.0,1
929,14244,2007-02-11,20600763,Final,1610612744,1610612737,2006,1610612744,105.0,0.4639999999999999,0.75,0.3329999999999999,22.0,44.0,1610612737,106.0,0.506,0.556,0.5,30.0,42.0,0,105.6,95.2,0.5479999999999999,0.25,0,105.0,22.0,44.0,0.4639999999999999,105.0,1
930,14263,2007-02-09,20600748,Final,1610612744,1610612741,2006,1610612744,123.0,0.4270000000000001,0.649,0.44,31.0,55.0,1610612741,121.0,0.452,0.732,0.467,29.0,53.0,1,103.7,93.1,0.5479999999999999,0.414,1,123.0,31.0,55.0,0.4270000000000001,123.0,0
931,14274,2007-02-07,20600732,Final,1610612750,1610612744,2006,1610612750,121.0,0.505,0.8079999999999999,0.5,38.0,61.0,1610612744,93.0,0.37,0.813,0.231,24.0,42.0,1,105.3,96.4,0.5479999999999999,0.519,0,93.0,24.0,42.0,0.37,93.0,1
932,14285,2007-02-05,20600715,Final,1610612754,1610612744,2006,1610612754,98.0,0.351,0.833,0.304,21.0,42.0,1610612744,113.0,0.435,0.848,0.647,16.0,57.0,0,104.8,99.9,0.5479999999999999,0.556,1,113.0,16.0,57.0,0.435,113.0,0
933,14295,2007-02-03,20600700,Final,1610612766,1610612744,2006,1610612766,98.0,0.434,0.75,0.3329999999999999,20.0,42.0,1610612744,90.0,0.419,0.667,0.19,13.0,49.0,1,105.4,96.2,0.5479999999999999,0.3329999999999999,0,90.0,13.0,49.0,0.419,90.0,1
